"state","puma2k","zcta5","stab","zipname","PUMA2kName","pop10","afact"
"State code","PUMA (2000)","ZIP census tabulation area","State abbreviation","ZCTA name","PUMA 2K name","Population (2010)","puma2k to zcta5 allocation factor"
"01","01300","35186","AL","Wilsonville, AL","0101300",4931,0.025 
"01","01300","35187","AL","Wilton, AL","0101300",32,0 
"01","01300","35216","AL","Vestavia Hills, AL","0101300",366,0.002 
"01","01300","35242","AL","Hoover, AL","0101300",43730,0.224 
"01","01300","35243","AL","Vestavia Hills, AL","0101300",48,0 
"01","01300","35244","AL","Hoover, AL","0101300",13955,0.072 
"01","01400","35006","AL","Adger, AL","0101400",8,0 
"01","01400","35111","AL","Mc Calla, AL","0101400",8140,0.042 
"01","01400","35188","AL","Woodstock, AL","0101400",223,0.001 
"01","01400","35401","AL","Tuscaloosa, AL","0101400",39878,0.205 
"01","01400","35404","AL","Tuscaloosa, AL","0101400",21251,0.109 
"01","01400","35405","AL","Tuscaloosa, AL","0101400",37661,0.193 
"01","01400","35406","AL","Tuscaloosa, AL","0101400",13864,0.071 
"01","01400","35444","AL","Brookwood, AL","0101400",3627,0.019 
"01","01400","35446","AL","Buhl, AL","0101400",2234,0.011 
"01","01400","35452","AL","Coker, AL","0101400",3880,0.02 
"01","01400","35453","AL","Cottondale, AL","0101400",11127,0.057 
"01","01400","35456","AL","Duncanville, AL","0101400",3743,0.019 
"01","01400","35457","AL","Echola, AL","0101400",82,0 
"01","01400","35458","AL","Elrod, AL","0101400",594,0.003 
"01","01400","35463","AL","Fosters, AL","0101400",1680,0.009 
"01","01400","35466","AL","Gordo, AL","0101400",690,0.004 
"01","01400","35469","AL","Knoxville, AL","0101400",58,0 
"01","01400","35473","AL","Northport, AL","0101400",14909,0.077 
"01","01400","35474","AL","Moundville, AL","0101400",1968,0.01 
"01","01400","35475","AL","Northport, AL","0101400",14507,0.075 
"01","01400","35476","AL","Northport, AL","0101400",8106,0.042 
"01","01400","35480","AL","Ralph, AL","0101400",1101,0.006 
"01","01400","35490","AL","Vance, AL","0101400",3857,0.02 
"01","01400","35546","AL","Berry, AL","0101400",1255,0.006 
"01","01400","35555","AL","Fayette, AL","0101400",190,0.001 
"01","01400","35574","AL","Kennedy, AL","0101400",9,0 
"01","01400","35579","AL","Oakman, AL","0101400",14,0 
"01","01500","35034","AL","Brent, AL","0101500",5541,0.045 
"01","01500","35035","AL","Brierfield, AL","0101500",1561,0.013 
"01","01500","35042","AL","Centreville, AL","0101500",5831,0.047 
"01","01500","35074","AL","Green Pond, AL (PO Boxes)","0101500",93,0.001 
"01","01500","35111","AL","Mc Calla, AL","0101500",362,0.003 
"01","01500","35115","AL","Montevallo, AL","0101500",108,0.001 
"01","01500","35184","AL","West Blocton, AL","0101500",5841,0.047 
"01","01500","35188","AL","Woodstock, AL","0101500",2492,0.02 
"01","01500","35441","AL","Akron, AL","0101500",1060,0.009 
"01","01500","35442","AL","Aliceville, AL","0101500",39,0 
"01","01500","35443","AL","Boligee, AL","0101500",2009,0.016 
"01","01500","35456","AL","Duncanville, AL","0101500",16,0 
"01","01500","35462","AL","Eutaw, AL","0101500",5061,0.041 
"01","01500","35463","AL","Fosters, AL","0101500",69,0.001 
"01","01500","35464","AL","Gainesville, AL","0101500",134,0.001 
"01","01500","35469","AL","Knoxville, AL","0101500",163,0.001 
"01","01500","35474","AL","Moundville, AL","0101500",4212,0.034 
"01","01500","35480","AL","Ralph, AL","0101500",242,0.002 
"01","01500","36701","AL","Selma, AL","0101500",24267,0.197 
"01","01500","36703","AL","Selma, AL","0101500",13473,0.109 
"01","01500","36722","AL","Arlington, AL","0101500",23,0 
"01","01500","36728","AL","Catherine, AL","0101500",186,0.002 
"01","01500","36732","AL","Demopolis, AL","0101500",8395,0.068 
"01","01500","36736","AL","Dixons Mills, AL","0101500",1207,0.01 
"01","01500","36738","AL","Faunsdale, AL (PO Boxes)","0101500",952,0.008 
"01","01500","36740","AL","Forkland, AL","0101500",1328,0.011 
"01","01500","36742","AL","Gallion, AL","0101500",2554,0.021 
"01","01500","36744","AL","Greensboro, AL","0101500",7419,0.06 
"01","01500","36748","AL","Linden, AL","0101500",3260,0.026 
"01","01500","36749","AL","Jones, AL","0101500",413,0.003 
"01","01500","36750","AL","Maplesville, AL","0101500",56,0 
"01","01500","36754","AL","Magnolia, AL","0101500",344,0.003 
"01","01500","36756","AL","Marion, AL","0101500",6165,0.05 
"01","01500","36758","AL","Plantersville, AL","0101500",673,0.005 
"01","01500","36759","AL","Marion Junction, AL","0101500",1501,0.012 
"01","01500","36761","AL","Minter, AL","0101500",582,0.005 
"01","01500","36763","AL","Myrtlewood, AL","0101500",139,0.001 
"01","01500","36765","AL","Newbern, AL","0101500",1294,0.011 
"01","01500","36767","AL","Orrville, AL","0101500",2012,0.016 
"01","01500","36769","AL","Pine Hill, AL","0101500",294,0.002 
"01","01500","36773","AL","Safford, AL","0101500",512,0.004 
"01","01500","36775","AL","Sardis, AL","0101500",800,0.006 
"01","01500","36776","AL","Sawyerville, AL","0101500",1489,0.012 
"01","01500","36782","AL","Sweet Water, AL","0101500",2405,0.02 
"01","01500","36783","AL","Thomaston, AL","0101500",937,0.008 
"01","01500","36784","AL","Thomasville, AL","0101500",810,0.007 
"01","01500","36785","AL","Tyler, AL","0101500",278,0.002 
"01","01500","36786","AL","Uniontown, AL","0101500",3365,0.027 
"01","01500","36792","AL","Randolph, AL","0101500",714,0.006 
"01","01500","36793","AL","Lawley, AL","0101500",476,0.004 
"01","01600","35010","AL","Alexander City, AL","0101600",20551,0.157 
"01","01600","35040","AL","Calera, AL","0101600",935,0.007 
"01","01600","35045","AL","Clanton, AL","0101600",14870,0.114 
"01","01600","35046","AL","Clanton, AL","0101600",5108,0.039 
"01","01600","35072","AL","Goodwater, AL","0101600",3840,0.029 
"01","01600","35085","AL","Jemison, AL","0101600",8933,0.068 
"01","01600","35089","AL","Kellyton, AL","0101600",2238,0.017 
"01","01600","35115","AL","Montevallo, AL","0101600",2620,0.02 
"01","01600","35136","AL","Rockford, AL","0101600",1796,0.014 
"01","01600","35150","AL","Sylacauga, AL","0101600",130,0.001 
"01","01600","35151","AL","Sylacauga, AL","0101600",1886,0.014 
"01","01600","35171","AL","Thorsby, AL","0101600",3281,0.025 
"01","01600","35183","AL","Weogufka, AL","0101600",706,0.005 
"01","01600","36006","AL","Billingsley, AL","0101600",319,0.002 
"01","01600","36026","AL","Equality, AL","0101600",759,0.006 
"01","01600","36051","AL","Marbury, AL","0101600",396,0.003 
"01","01600","36078","AL","Tallassee, AL","0101600",4737,0.036 
"01","01600","36080","AL","Titus, AL","0101600",8,0 
"01","01600","36091","AL","Verbena, AL","0101600",3302,0.025 
"01","01600","36255","AL","Cragford, AL","0101600",18,0 
"01","01600","36256","AL","New Site, AL","0101600",1554,0.012 
"01","01600","36274","AL","Roanoke, AL","0101600",600,0.005 
"01","01600","36276","AL","Wadley, AL","0101600",432,0.003 
"01","01600","36750","AL","Maplesville, AL","0101600",2845,0.022 
"01","01600","36758","AL","Plantersville, AL","0101600",445,0.003 
"01","01600","36790","AL","Stanton, AL","0101600",139,0.001 
"01","01600","36792","AL","Randolph, AL","0101600",455,0.003 
"01","01600","36793","AL","Lawley, AL","0101600",92,0.001 
"01","01600","36801","AL","Opelika, AL","0101600",275,0.002 
"01","01600","36850","AL","Camp Hill, AL","0101600",2582,0.02 
"01","01600","36852","AL","Cusseta, AL","0101600",389,0.003 
"01","01600","36853","AL","Dadeville, AL","0101600",8269,0.063 
"01","01600","36854","AL","Valley, AL","0101600",12024,0.092 
"01","01600","36855","AL","Five Points, AL","0101600",1551,0.012 
"01","01600","36861","AL","Jacksons Gap, AL","0101600",3264,0.025 
"01","01600","36862","AL","Lafayette, AL","0101600",6623,0.051 
"01","01600","36863","AL","Lanett, AL","0101600",11672,0.089 
"01","01600","36866","AL","Notasulga, AL","0101600",857,0.007 
"01","01600","36879","AL","Waverly, AL","0101600",482,0.004 
"01","01700","36801","AL","Opelika, AL","0101700",21939,0.157 
"01","01700","36804","AL","Opelika, AL","0101700",16075,0.115 
"01","01700","36830","AL","Auburn, AL","0101700",32464,0.232 
"01","01700","36832","AL","Auburn, AL","0101700",22070,0.157 
"01","01700","36849","AL","Auburn, AL","0101700",3150,0.022 
"01","01700","36850","AL","Camp Hill, AL","0101700",48,0 
"01","01700","36852","AL","Cusseta, AL","0101700",1740,0.012 
"01","01700","36854","AL","Valley, AL","0101700",2552,0.018 
"01","01700","36865","AL","Loachapoka, AL (PO Boxes)","0101700",23,0 
"01","01700","36866","AL","Notasulga, AL","0101700",208,0.001 
"01","01700","36867","AL","Phenix City, AL","0101700",4218,0.03 
"01","01700","36870","AL","Phenix City, AL","0101700",15354,0.11 
"01","01700","36874","AL","Salem, AL","0101700",7297,0.052 
"01","01700","36877","AL","Smiths Station, AL","0101700",11414,0.081 
"01","01700","36879","AL","Waverly, AL","0101700",1632,0.012 
"01","01800","31905","AL","Cusseta-Chattahoochee County unified, GA","0101800",9,0 
"01","01800","36005","AL","Banks, AL","0101800",1522,0.008 
"01","01800","36009","AL","Brantley, AL","0101800",2502,0.013 
"01","01800","36010","AL","Brundidge, AL","0101800",3962,0.02 
"01","01800","36016","AL","Clayton, AL","0101800",5150,0.026 
"01","01800","36017","AL","Clio, AL","0101800",3318,0.017 
"01","01800","36027","AL","Eufaula, AL","0101800",16261,0.082 
"01","01800","36028","AL","Dozier, AL","0101800",740,0.004 
"01","01800","36029","AL","Fitzpatrick, AL","0101800",723,0.004 
"01","01800","36030","AL","Forest Home, AL","0101800",491,0.002 
"01","01800","36031","AL","Fort Davis, AL (PO Boxes)","0101800",156,0.001 
"01","01800","36032","AL","Fort Deposit, AL","0101800",360,0.002 
"01","01800","36033","AL","Georgiana, AL","0101800",4183,0.021 
"01","01800","36034","AL","Glenwood, AL","0101800",620,0.003 
"01","01800","36035","AL","Goshen, AL","0101800",1913,0.01 
"01","01800","36036","AL","Grady, AL","0101800",596,0.003 
"01","01800","36037","AL","Greenville, AL","0101800",14074,0.071 
"01","01800","36039","AL","Hardaway, AL","0101800",253,0.001 
"01","01800","36041","AL","Highland Home, AL","0101800",1296,0.007 
"01","01800","36042","AL","Honoraville, AL","0101800",1500,0.008 
"01","01800","36046","AL","Lapine, AL","0101800",934,0.005 
"01","01800","36048","AL","Louisville, AL","0101800",1459,0.007 
"01","01800","36049","AL","Luverne, AL","0101800",5706,0.029 
"01","01800","36052","AL","Mathews, AL (PO Boxes)","0101800",17,0 
"01","01800","36053","AL","Midway, AL","0101800",1967,0.01 
"01","01800","36069","AL","Ramer, AL","0101800",87,0 
"01","01800","36071","AL","Rutledge, AL","0101800",766,0.004 
"01","01800","36075","AL","Shorter, AL","0101800",2226,0.011 
"01","01800","36079","AL","Troy, AL","0101800",9001,0.045 
"01","01800","36081","AL","Troy, AL","0101800",15267,0.077 
"01","01800","36082","AL","Troy, AL","0101800",1667,0.008 
"01","01800","36083","AL","Tuskegee, AL","0101800",9563,0.048 
"01","01800","36088","AL","Tuskegee, AL","0101800",4767,0.024 
"01","01800","36089","AL","Union Springs, AL","0101800",8760,0.044 
"01","01800","36303","AL","Dothan, AL","0101800",19,0 
"01","01800","36310","AL","Abbeville, AL","0101800",6783,0.034 
"01","01800","36311","AL","Ariton, AL","0101800",611,0.003 
"01","01800","36317","AL","Clopton, AL","0101800",564,0.003 
"01","01800","36319","AL","Columbia, AL","0101800",914,0.005 
"01","01800","36345","AL","Headland, AL","0101800",6965,0.035 
"01","01800","36353","AL","Newville, AL","0101800",1463,0.007 
"01","01800","36373","AL","Shorterville, AL","0101800",581,0.003 
"01","01800","36374","AL","Skipperville, AL","0101800",82,0 
"01","01800","36456","AL","Mc Kenzie, AL","0101800",1246,0.006 
"01","01800","36474","AL","Red Level, AL","0101800",7,0 
"01","01800","36804","AL","Opelika, AL","0101800",786,0.004 
"01","01800","36830","AL","Auburn, AL","0101800",737,0.004 
"01","01800","36832","AL","Auburn, AL","0101800",1,0 
"01","01800","36856","AL","Fort Mitchell, AL","0101800",3719,0.019 
"01","01800","36858","AL","Hatchechubbee, AL","0101800",441,0.002 
"01","01800","36859","AL","Holy Trinity, AL (PO Boxes)","0101800",34,0 
"01","01800","36860","AL","Hurtsboro, AL","0101800",1580,0.008 
"01","01800","36866","AL","Notasulga, AL","0101800",2890,0.015 
"01","01800","36867","AL","Phenix City, AL","0101800",17992,0.091 
"01","01800","36869","AL","Phenix City, AL","0101800",18751,0.095 
"01","01800","36870","AL","Phenix City, AL","0101800",3429,0.017 
"01","01800","36871","AL","Pittsview, AL","0101800",1277,0.006 
"01","01800","36874","AL","Salem, AL","0101800",604,0.003 
"01","01800","36875","AL","Seale, AL","0101800",4622,0.023 
"01","01800","99999","AL","99999","0101800",3,0 
"01","01900","36043","AL","Hope Hull, AL","0101900",352,0.002 
"01","01900","36064","AL","Pike Road, AL","0101900",153,0.001 
"01","01900","36104","AL","Montgomery, AL","0101900",9444,0.046 
"01","01900","36105","AL","Montgomery, AL","0101900",10606,0.052 
"01","01900","36106","AL","Montgomery, AL","0101900",15211,0.074 
"01","01900","36107","AL","Montgomery, AL","0101900",9589,0.047 
"01","01900","36108","AL","Montgomery, AL","0101900",19518,0.095 
"01","01900","36109","AL","Montgomery, AL","0101900",24777,0.121 
"01","01900","36110","AL","Montgomery, AL","0101900",11570,0.057 
"01","01900","36111","AL","Montgomery, AL","0101900",12176,0.059 
"01","01900","36112","AL","Montgomery, AL","0101900",553,0.003 
"01","01900","36113","AL","Montgomery, AL","0101900",1902,0.009 
"01","01900","36115","AL","Montgomery, AL","0101900",623,0.003 
"01","01900","36116","AL","Montgomery, AL","0101900",42236,0.206 
"01","01900","36117","AL","Montgomery, AL","0101900",45937,0.224 
"01","02000","35010","AL","Alexander City, AL","0102000",265,0.002 
"01","02000","36003","AL","Autaugaville, AL","0102000",1975,0.012 
"01","02000","36006","AL","Billingsley, AL","0102000",994,0.006 
"01","02000","36013","AL","Pike Road, AL","0102000",562,0.004 
"01","02000","36020","AL","Coosada, AL","0102000",1123,0.007 
"01","02000","36022","AL","Deatsville, AL","0102000",13092,0.083 
"01","02000","36024","AL","Eclectic, AL","0102000",5428,0.034 
"01","02000","36025","AL","Elmore, AL","0102000",5729,0.036 
"01","02000","36026","AL","Equality, AL","0102000",330,0.002 
"01","02000","36036","AL","Grady, AL","0102000",1407,0.009 
"01","02000","36041","AL","Highland Home, AL","0102000",22,0 
"01","02000","36043","AL","Hope Hull, AL","0102000",2093,0.013 
"01","02000","36046","AL","Lapine, AL","0102000",556,0.004 
"01","02000","36047","AL","Letohatchee, AL","0102000",345,0.002 
"01","02000","36051","AL","Marbury, AL","0102000",1908,0.012 
"01","02000","36052","AL","Mathews, AL (PO Boxes)","0102000",722,0.005 
"01","02000","36054","AL","Millbrook, AL","0102000",15066,0.095 
"01","02000","36064","AL","Pike Road, AL","0102000",6600,0.042 
"01","02000","36066","AL","Prattville, AL","0102000",19089,0.12 
"01","02000","36067","AL","Prattville, AL","0102000",26954,0.17 
"01","02000","36069","AL","Ramer, AL","0102000",1848,0.012 
"01","02000","36078","AL","Tallassee, AL","0102000",8442,0.053 
"01","02000","36080","AL","Titus, AL","0102000",2263,0.014 
"01","02000","36091","AL","Verbena, AL","0102000",346,0.002 
"01","02000","36092","AL","Wetumpka, AL","0102000",20274,0.128 
"01","02000","36093","AL","Redland, AL","0102000",9456,0.06 
"01","02000","36104","AL","Montgomery, AL","0102000",24,0 
"01","02000","36105","AL","Montgomery, AL","0102000",1437,0.009 
"01","02000","36108","AL","Montgomery, AL","0102000",1788,0.011 
"01","02000","36110","AL","Montgomery, AL","0102000",1427,0.009 
"01","02000","36116","AL","Montgomery, AL","0102000",1554,0.01 
"01","02000","36117","AL","Montgomery, AL","0102000",4331,0.027 
"01","02000","36703","AL","Selma, AL","0102000",170,0.001 
"01","02000","36749","AL","Jones, AL","0102000",676,0.004 
"01","02000","36758","AL","Plantersville, AL","0102000",294,0.002 
"01","02100","36032","AL","Fort Deposit, AL","0102100",1979,0.013 
"01","02100","36033","AL","Georgiana, AL","0102100",116,0.001 
"01","02100","36040","AL","Hayneville, AL","0102100",3976,0.026 
"01","02100","36043","AL","Hope Hull, AL","0102100",1221,0.008 
"01","02100","36047","AL","Letohatchee, AL","0102100",1051,0.007 
"01","02100","36401","AL","Evergreen, AL","0102100",8314,0.054 
"01","02100","36420","AL","Andalusia, AL","0102100",165,0.001 
"01","02100","36421","AL","Andalusia, AL","0102100",188,0.001 
"01","02100","36425","AL","Beatrice, AL","0102100",1008,0.007 
"01","02100","36426","AL","Brewton, AL","0102100",16202,0.105 
"01","02100","36432","AL","Castleberry, AL","0102100",2420,0.016 
"01","02100","36435","AL","Coy, AL","0102100",579,0.004 
"01","02100","36436","AL","Dickinson, AL","0102100",531,0.003 
"01","02100","36439","AL","Excel, AL","0102100",583,0.004 
"01","02100","36441","AL","Flomaton, AL","0102100",3576,0.023 
"01","02100","36444","AL","Franklin, AL","0102100",702,0.005 
"01","02100","36445","AL","Frisco City, AL","0102100",5050,0.033 
"01","02100","36446","AL","Fulton, AL","0102100",490,0.003 
"01","02100","36451","AL","Grove Hill, AL","0102100",4977,0.032 
"01","02100","36454","AL","Lenox, AL","0102100",51,0 
"01","02100","36456","AL","Mc Kenzie, AL","0102100",458,0.003 
"01","02100","36460","AL","Monroeville, AL","0102100",10738,0.069 
"01","02100","36470","AL","Perdue Hill, AL (PO Boxes)","0102100",98,0.001 
"01","02100","36471","AL","Peterman, AL","0102100",1257,0.008 
"01","02100","36473","AL","Range, AL","0102100",106,0.001 
"01","02100","36474","AL","Red Level, AL","0102100",80,0.001 
"01","02100","36475","AL","Repton, AL","0102100",2208,0.014 
"01","02100","36480","AL","Uriah, AL","0102100",1755,0.011 
"01","02100","36481","AL","Vredenburgh, AL","0102100",593,0.004 
"01","02100","36482","AL","Whatley, AL","0102100",1090,0.007 
"01","02100","36483","AL","Wing, AL","0102100",182,0.001 
"01","02100","36502","AL","Atmore, AL","0102100",18135,0.117 
"01","02100","36513","AL","Calvert, AL (PO Boxes)","0102100",477,0.003 
"01","02100","36518","AL","Chatom, AL","0102100",2842,0.018 
"01","02100","36522","AL","Citronelle, AL","0102100",441,0.003 
